L0_CTS_TestHostMemParameterCombinations_zeDriverAllocHostMemTests_GivenFlagsSizeAndAlignmentWhenAllocatingHostMemoryThenNotNullPointerIsReturned,--gtest_filter=TestHostMemParameterCombinations/zeDriverAllocHostMemTests.GivenFlagsSizeAndAlignmentWhenAllocatingHostMemoryThenNotNullPointerIsReturned/*,test_memory,basic,Core,Host Memory
L0_CTS_TestHostMemGetPropertiesParameterCombinations_zeHostMemPropertiesTests_GivenValidMemoryPointerWhenQueryingAttributesOnHostMemoryAllocationThenSuccessIsReturned,--gtest_filter=TestHostMemGetPropertiesParameterCombinations/zeHostMemPropertiesTests.GivenValidMemoryPointerWhenQueryingAttributesOnHostMemoryAllocationThenSuccessIsReturned/*,test_memory,basic,Core,Host Memory
L0_CTS_TestHostMemGetAddressRangeSizeTests_zeHostMemGetAddressRangeSizeTests_GivenSizePointerWhenQueryingSizeOfHostMemoryAllocationThenSuccessIsReturned,--gtest_filter=TestHostMemGetAddressRangeSizeTests/zeHostMemGetAddressRangeSizeTests.GivenSizePointerWhenQueryingSizeOfHostMemoryAllocationThenSuccessIsReturned/*,test_memory,basic,Core,Host Memory
L0_CTS_zeHostMemGetAddressRangeParameterizedTests_zeHostMemGetAddressRangeParameterTests_GivenBasePointerAndSizeWhenQueryingBaseAddressOfHostMemoryAllocationThenSuccessIsReturned,--gtest_filter=zeHostMemGetAddressRangeParameterizedTests/zeHostMemGetAddressRangeParameterTests.GivenBasePointerAndSizeWhenQueryingBaseAddressOfHostMemoryAllocationThenSuccessIsReturned/*,test_memory,basic,Core,Host Memory
L0_CTS_zeCommandListAppendBarrierTests_GivenEmptyCommandListWhenAppendingBarrierThenSuccessIsReturned,--gtest_filter=zeCommandListAppendBarrierTests.GivenEmptyCommandListWhenAppendingBarrierThenSuccessIsReturned,test_barrier,basic,Core,Barriers
L0_CTS_zeEventPoolCommandListAppendBarrierTests_GivenEmptyCommandListWhenAppendingBarrierWithEventThenSuccessIsReturned,--gtest_filter=zeEventPoolCommandListAppendBarrierTests.GivenEmptyCommandListWhenAppendingBarrierWithEventThenSuccessIsReturned,test_barrier,basic,Core,Barriers
L0_CTS_zeEventPoolCommandListAppendBarrierTests_GivenEmptyCommandListWhenAppendingBarrierWithEventsThenSuccessIsReturned,--gtest_filter=zeEventPoolCommandListAppendBarrierTests.GivenEmptyCommandListWhenAppendingBarrierWithEventsThenSuccessIsReturned,test_barrier,basic,Core,Barriers
L0_CTS_zeEventPoolCommandListAppendBarrierTests_GivenEmptyCommandListWhenAppendingBarrierWithSignalEventAndWaitEventsThenSuccessIsReturned,--gtest_filter=zeEventPoolCommandListAppendBarrierTests.GivenEmptyCommandListWhenAppendingBarrierWithSignalEventAndWaitEventsThenSuccessIsReturned,test_barrier,basic,Core,Barriers
L0_CTS_zeBarrierEventSignalingTests_GivenEventSignaledWhenCommandListAppendingBarrierThenHostDetectsEventSuccessfully,--gtest_filter=zeBarrierEventSignalingTests.GivenEventSignaledWhenCommandListAppendingBarrierThenHostDetectsEventSuccessfully,test_barrier,basic,Core,Barriers
L0_CTS_zeBarrierEventSignalingTests_GivenCommandListAppendingBarrierWaitsForEventsWhenHostAndCommandListSendSignalsThenCommandListExecutesSuccessfully,--gtest_filter=zeBarrierEventSignalingTests.GivenCommandListAppendingBarrierWaitsForEventsWhenHostAndCommandListSendSignalsThenCommandListExecutesSuccessfully,test_barrier,basic,Core,Barriers
L0_CTS_zeInitTests_GivenNoneFlagWhenInitializingDriverThenSuccessIsReturned,--gtest_filter=zeInitTests.GivenNoneFlagWhenInitializingDriverThenSuccessIsReturned,test_driver_init_flag_none,basic,Core,Driver Handles
L0_CTS_zeDeviceCreateEventPoolTests_GivenDefaultDeviceWhenCreatingEventPoolWithDefaultFlagsThenNotNullEventPoolIsReturned,--gtest_filter=zeDeviceCreateEventPoolTests.GivenDefaultDeviceWhenCreatingEventPoolWithDefaultFlagsThenNotNullEventPoolIsReturned,test_event,basic,Core,Events
L0_CTS_zeDeviceCreateEventPoolTests_GivenDefaultDeviceWhenCreatingEventPoolWithHostVisibleFlagsThenNotNullEventPoolIsReturned,--gtest_filter=zeDeviceCreateEventPoolTests.GivenDefaultDeviceWhenCreatingEventPoolWithHostVisibleFlagsThenNotNullEventPoolIsReturned,test_event,basic,Core,Events
L0_CTS_zeDeviceCreateEventAndCommandListTests_GivenDefaultDeviceWhenAppendingSignalEventToComandListThenSuccessIsReturned,--gtest_filter=zeDeviceCreateEventAndCommandListTests.GivenDefaultDeviceWhenAppendingSignalEventToComandListThenSuccessIsReturned,test_event,basic,Core,Events
L0_CTS_zeDeviceCreateEventAndCommandListTests_GivenDefaultDeviceWhenAppendingWaitEventsToComandListThenSuccessIsReturned,--gtest_filter=zeDeviceCreateEventAndCommandListTests.GivenDefaultDeviceWhenAppendingWaitEventsToComandListThenSuccessIsReturned,test_event,basic,Core,Events
L0_CTS_zeDeviceCreateEventAndCommandListTests_GivenDefaultDeviceAndEventPoolWhenAppendingEventResetThenSuccessIsReturned,--gtest_filter=zeDeviceCreateEventAndCommandListTests.GivenDefaultDeviceAndEventPoolWhenAppendingEventResetThenSuccessIsReturned,test_event,basic,Core,Events
L0_CTS_zeDeviceCreateEventTests_GivenDefaultDeviceAndEventPoolWhenSignalingHostEventThenSuccessIsReturned,--gtest_filter=zeDeviceCreateEventTests.GivenDefaultDeviceAndEventPoolWhenSignalingHostEventThenSuccessIsReturned,test_event,basic,Core,Events
L0_CTS_zeDeviceCreateEventTests_GivenDefaultDeviceAndEventPoolWhenCreatingAnEventAndQueryingItsStatusThenNotReadyIsReturned,--gtest_filter=zeDeviceCreateEventTests.GivenDefaultDeviceAndEventPoolWhenCreatingAnEventAndQueryingItsStatusThenNotReadyIsReturned,test_event,basic,Core,Events
L0_CTS_zeDeviceCreateEventTests_GivenDefaultDeviceAndEventPoolWhenResettingEventThenSuccessIsReturned,--gtest_filter=zeDeviceCreateEventTests.GivenDefaultDeviceAndEventPoolWhenResettingEventThenSuccessIsReturned,test_event,basic,Core,Events
L0_CTS_zeEventSignalingTests_GivenOneEventSignaledbyHostWhenQueryStatusThenVerifyOnlyOneEventDetected,--gtest_filter=zeEventSignalingTests.GivenOneEventSignaledbyHostWhenQueryStatusThenVerifyOnlyOneEventDetected,test_event,basic,Core,Events
L0_CTS_zeEventSignalingTests_GivenOneEventSignaledbyCommandListWhenQueryStatusOnHostThenVerifyOnlyOneEventDetected,--gtest_filter=zeEventSignalingTests.GivenOneEventSignaledbyCommandListWhenQueryStatusOnHostThenVerifyOnlyOneEventDetected,test_event,basic,Core,Events
L0_CTS_zeEventSignalingTests_GivenCommandListWaitsForEventsWhenHostAndCommandListSendsSignalsThenCommandListExecutesSuccessfully,--gtest_filter=zeEventSignalingTests.GivenCommandListWaitsForEventsWhenHostAndCommandListSendsSignalsThenCommandListExecutesSuccessfully,test_event,basic,Core,Events
L0_CTS_zeEventSignalingTests_GivenEventsSignaledWhenResetThenQueryStatusReturnsNotReady,--gtest_filter=zeEventSignalingTests.GivenEventsSignaledWhenResetThenQueryStatusReturnsNotReady,test_event,basic,Core,Events
L0_CTS_ImplictEventCreateParameterizedTest_zeDeviceCreateEventPermuteEventsTests_GivenDefaultDeviceAndEventPoolWhenCreatingEventsWithSignalAndWaitEventsThenNotNullEventIsReturned,--gtest_filter=ImplictEventCreateParameterizedTest/zeDeviceCreateEventPermuteEventsTests.GivenDefaultDeviceAndEventPoolWhenCreatingEventsWithSignalAndWaitEventsThenNotNullEventIsReturned/*,test_event,basic,Core,Events
L0_CTS_ImplictHostSynchronizeEventParameterizedTest_zeHostEventSyncPermuteTimeoutTests_GivenDefaultDeviceAndEventPoolWhenSyncingEventThenSuccessIsReturned,--gtest_filter=ImplictHostSynchronizeEventParameterizedTest/zeHostEventSyncPermuteTimeoutTests.GivenDefaultDeviceAndEventPoolWhenSyncingEventThenSuccessIsReturned/*,test_event,basic,Core,Events
L0_CTS_zeCommandListDestroyTests_GivenValidDeviceAndCommandListDescriptorWhenDestroyingCommandListThenSuccessIsReturned,--gtest_filter=zeCommandListDestroyTests.GivenValidDeviceAndCommandListDescriptorWhenDestroyingCommandListThenSuccessIsReturned,test_cmdlist,basic,Core,Command Lists
L0_CTS_zeCommandListCloseTests_GivenEmptyCommandListWhenClosingCommandListThenSuccessIsReturned,--gtest_filter=zeCommandListCloseTests.GivenEmptyCommandListWhenClosingCommandListThenSuccessIsReturned,test_cmdlist,basic,Core,Command Lists
L0_CTS_zeCommandListResetTests_GivenEmptyCommandListWhenResettingCommandListThenSuccessIsReturned,--gtest_filter=zeCommandListResetTests.GivenEmptyCommandListWhenResettingCommandListThenSuccessIsReturned,test_cmdlist,basic,Core,Command Lists
L0_CTS_zeCommandListResetTests_GivenResetCommandListWithVariousCommandsIncludingImageCommandsWhenExecutingMemoryFillThenOnlyMemoryFillExecuted,--gtest_filter=zeCommandListResetTests.GivenResetCommandListWithVariousCommandsIncludingImageCommandsWhenExecutingMemoryFillThenOnlyMemoryFillExecuted,test_cmdlist,basic,Core,Command Lists
L0_CTS_zeCommandListResetTests_GivenResetExecutedCommandListWithVariousCommandsIncludingImageCommandsWhenExecutingMemoryFillThenAllCommandsExecuted,--gtest_filter=zeCommandListResetTests.GivenResetExecutedCommandListWithVariousCommandsIncludingImageCommandsWhenExecutingMemoryFillThenAllCommandsExecuted,test_cmdlist,basic,Core,Command Lists
L0_CTS_zeCommandListReuseTests_GivenCommandListWhenItIsExecutedItCanBeRunAgain,--gtest_filter=zeCommandListReuseTests.GivenCommandListWhenItIsExecutedItCanBeRunAgain,test_cmdlist,basic,Core,Command Lists
L0_CTS_CreateFlagParameterizedTest_zeCommandListCreateTests_GivenValidDeviceAndCommandListDescriptorWhenCreatingCommandListThenNotNullCommandListIsReturned,--gtest_filter=CreateFlagParameterizedTest/zeCommandListCreateTests.GivenValidDeviceAndCommandListDescriptorWhenCreatingCommandListThenNotNullCommandListIsReturned/*,test_cmdlist,basic,Core,Command Lists
L0_CTS_TestCasesforCommandListCloseAndCommandListReset_zeCommandListCloseAndResetTests_GivenCommandListWhenResetThenVerifyOnlySubsequentInstructionsExecuted,--gtest_filter=TestCasesforCommandListCloseAndCommandListReset/zeCommandListCloseAndResetTests.GivenCommandListWhenResetThenVerifyOnlySubsequentInstructionsExecuted/*,test_cmdlist,basic,Core,Command Lists
L0_CTS_CreateFlagParameterizedTest_zeCommandListFlagTests_GivenCommandListCreatedWithDifferentFlagsThenSuccessIsReturned,--gtest_filter=CreateFlagParameterizedTest/zeCommandListFlagTests.GivenCommandListCreatedWithDifferentFlagsThenSuccessIsReturned/*,test_cmdlist,basic,Core,Command Lists
L0_CTS_zeInitTests_GivenGPUFlagWhenInitializingGPUDriverThenSuccessIsReturned,--gtest_filter=zeInitTests.GivenGPUFlagWhenInitializingGPUDriverThenSuccessIsReturned,test_driver_init_flag_gpu,basic,Core,Driver Handles
L0_CTS_zeIpcMemHandleTests_GivenDeviceMemoryAllocationWhenGettingIpcMemHandleThenSuccessIsReturned,--gtest_filter=zeIpcMemHandleTests.GivenDeviceMemoryAllocationWhenGettingIpcMemHandleThenSuccessIsReturned,test_ipc,basic,Core,Inter-Process Communication
L0_CTS_zeIpcMemHandleCloseTests_GivenValidPointerToDeviceMemoryAllocationWhenClosingIpcHandleThenSuccessIsReturned,--gtest_filter=zeIpcMemHandleCloseTests.GivenValidPointerToDeviceMemoryAllocationWhenClosingIpcHandleThenSuccessIsReturned,test_ipc,basic,Core,Inter-Process Communication
L0_CTS_zeCommandQueueDestroyTests_GivenValidDeviceAndNonNullCommandQueueWhenDestroyingCommandQueueThenSuccessIsReturned,--gtest_filter=zeCommandQueueDestroyTests.GivenValidDeviceAndNonNullCommandQueueWhenDestroyingCommandQueueThenSuccessIsReturned,test_cmdqueue,basic,Core,Command Queues
L0_CTS_TestAllInputPermuations_zeCommandQueueCreateTests_GivenValidDescriptorWhenCreatingCommandQueueThenSuccessIsReturned,--gtest_filter=TestAllInputPermuations/zeCommandQueueCreateTests.GivenValidDescriptorWhenCreatingCommandQueueThenSuccessIsReturned/*,test_cmdqueue,basic,Core,Command Queues
L0_CTS_TestIncreasingNumberCommandListsWithSynchronize_zeCommandQueueExecuteCommandListTestsSynchronize_GivenCommandQueueSynchronizationWhenExecutingCommandListsThenSuccessIsReturned,--gtest_filter=TestIncreasingNumberCommandListsWithSynchronize/zeCommandQueueExecuteCommandListTestsSynchronize.GivenCommandQueueSynchronizationWhenExecutingCommandListsThenSuccessIsReturned/*,test_cmdqueue,basic,Core,Command Queues
L0_CTS_TestIncreasingNumberCommandListsWithCommandQueueFence_zeCommandQueueExecuteCommandListTestsFence_GivenFenceSynchronizationWhenExecutingCommandListsThenSuccessIsReturned,--gtest_filter=TestIncreasingNumberCommandListsWithCommandQueueFence/zeCommandQueueExecuteCommandListTestsFence.GivenFenceSynchronizationWhenExecutingCommandListsThenSuccessIsReturned/*,test_cmdqueue,basic,Core,Command Queues
L0_CTS_SynchronousAndAsynchronousCommandQueueTests_zeCommandQueueSynchronousTests_GivenModeWhenCreatingCommandQueueThenSynchronousOrAsynchronousBehaviorIsConfirmed,--gtest_filter=SynchronousAndAsynchronousCommandQueueTests/zeCommandQueueSynchronousTests.GivenModeWhenCreatingCommandQueueThenSynchronousOrAsynchronousBehaviorIsConfirmed/*,test_cmdqueue,basic,Core,Command Queues
L0_CTS_zeModuleCreateTests_GivenValidDeviceAndBinaryFileWhenCreatingModuleThenReturnSuccessfulAndDestroyModule,--gtest_filter=zeModuleCreateTests.GivenValidDeviceAndBinaryFileWhenCreatingModuleThenReturnSuccessfulAndDestroyModule,test_module,basic,Core,Kernels
L0_CTS_zeModuleCreateTests_GivenValidDeviceAndBinaryFileWhenCreatingModuleThenOutputBuildLogAndReturnSuccessful,--gtest_filter=zeModuleCreateTests.GivenValidDeviceAndBinaryFileWhenCreatingModuleThenOutputBuildLogAndReturnSuccessful,test_module,basic,Core,Kernels
L0_CTS_zeModuleCreateTests_GivenValidModuleWhenGettingNativeBinaryFileThenRetrieveFileAndReturnSuccessful,--gtest_filter=zeModuleCreateTests.GivenValidModuleWhenGettingNativeBinaryFileThenRetrieveFileAndReturnSuccessful,test_module,basic,Core,Kernels
L0_CTS_zeKernelCreateTests_GivenValidModuleWhenCreatingFunctionThenReturnSuccessful,--gtest_filter=zeKernelCreateTests.GivenValidModuleWhenCreatingFunctionThenReturnSuccessful,test_module,basic,Core,Kernels
L0_CTS_zeKernelCreateTests_GivenValidFunctionWhenSettingGroupSizeThenReturnSuccessful,--gtest_filter=zeKernelCreateTests.GivenValidFunctionWhenSettingGroupSizeThenReturnSuccessful,test_module,basic,Core,Kernels
L0_CTS_zeKernelCreateTests_GivenValidFunctionWhenSuggestingGroupSizeThenReturnSuccessful,--gtest_filter=zeKernelCreateTests.GivenValidFunctionWhenSuggestingGroupSizeThenReturnSuccessful,test_module,basic,Core,Kernels
L0_CTS_zeKernelCreateTests_GivenValidFunctionWhenSettingArgumentsThenReturnSuccessful,--gtest_filter=zeKernelCreateTests.GivenValidFunctionWhenSettingArgumentsThenReturnSuccessful,test_module,basic,Core,Kernels
L0_CTS_zeKernelCreateTests_GivenValidFunctionWhenGettingPropertiesThenReturnSuccessfulAndPropertiesAreValid,--gtest_filter=zeKernelCreateTests.GivenValidFunctionWhenGettingPropertiesThenReturnSuccessfulAndPropertiesAreValid,test_module,basic,Core,Kernels
L0_CTS_KernelArgumentTests_GivenSeveralBuffersWhenPassingToKernelThenCorrectResultIsReturned,--gtest_filter=KernelArgumentTests.GivenSeveralBuffersWhenPassingToKernelThenCorrectResultIsReturned,test_module,basic,Core,Kernels
L0_CTS_KernelArgumentTests_GivenSeveral2DImagesWhenPassingToKernelThenCorrectResultIsReturned,--gtest_filter=KernelArgumentTests.GivenSeveral2DImagesWhenPassingToKernelThenCorrectResultIsReturned,test_module,basic,Core,Kernels
L0_CTS_KernelArgumentTests_GivenSeveralSamplersWhenPassingToKernelThenSuccessIsReturned,--gtest_filter=KernelArgumentTests.GivenSeveralSamplersWhenPassingToKernelThenSuccessIsReturned,test_module,basic,Core,Kernels
L0_CTS_KernelArgumentTests_GivenManyArgsOfAllTypesIncludingImageWhenPassingToKernelCorrectResultIsReturned,--gtest_filter=KernelArgumentTests.GivenManyArgsOfAllTypesIncludingImageWhenPassingToKernelCorrectResultIsReturned,test_module,basic,Core,Kernels
L0_CTS_KernelArgumentTests_GivenManyLocalArgsWhenPassingToKernelCorrectResultIsReturned,--gtest_filter=KernelArgumentTests.GivenManyLocalArgsWhenPassingToKernelCorrectResultIsReturned,test_module,basic,Core,Kernels
L0_CTS_zeCommandListAppendMemoryFillTests_GivenDeviceMemorySizeAndValueWhenAppendingMemoryFillThenSuccessIsReturned,--gtest_filter=zeCommandListAppendMemoryFillTests.GivenDeviceMemorySizeAndValueWhenAppendingMemoryFillThenSuccessIsReturned,test_copy,basic,Core,Device Memory
L0_CTS_zeCommandListAppendMemoryFillTests_GivenDeviceMemorySizeAndValueWhenAppendingMemoryFillWithHEventThenSuccessIsReturned,--gtest_filter=zeCommandListAppendMemoryFillTests.GivenDeviceMemorySizeAndValueWhenAppendingMemoryFillWithHEventThenSuccessIsReturned,test_copy,basic,Core,Device Memory
L0_CTS_zeCommandListAppendMemoryFillVerificationTests_GivenHostMemoryWhenExecutingAMemoryFillThenMemoryIsSetCorrectly,--gtest_filter=zeCommandListAppendMemoryFillVerificationTests.GivenHostMemoryWhenExecutingAMemoryFillThenMemoryIsSetCorrectly,test_copy,basic,Core,Host Memory
L0_CTS_zeCommandListAppendMemoryFillVerificationTests_GivenSharedMemoryWhenExecutingAMemoryFillThenMemoryIsSetCorrectly,--gtest_filter=zeCommandListAppendMemoryFillVerificationTests.GivenSharedMemoryWhenExecutingAMemoryFillThenMemoryIsSetCorrectly,test_copy,basic,Core,Shared Memory
L0_CTS_zeCommandListAppendMemoryFillVerificationTests_GivenDeviceMemoryWhenExecutingAMemoryFillThenMemoryIsSetCorrectly,--gtest_filter=zeCommandListAppendMemoryFillVerificationTests.GivenDeviceMemoryWhenExecutingAMemoryFillThenMemoryIsSetCorrectly,test_copy,basic,Core,Device Memory
